date,section,trade_type,trade_val
4/1/2000,1,imports,69.757968
4/1/2000,2,imports,551.941142
4/1/2000,3,imports,1202.142579
4/1/2000,4,imports,58.96587
4/1/2000,5,imports,1873.536068
4/1/2000,6,imports,2811.702772
4/1/2000,7,imports,15948.96314
4/1/2000,8,imports,1379.04914
4/1/2000,9,imports,701.75767
4/1/2000,overall,imports,25500.47503
5/1/2000,0,imports,998.721851
5/1/2000,1,imports,61.325964
5/1/2000,2,imports,670.393909
5/1/2000,3,imports,1111.462373
5/1/2000,4,imports,50.068924
5/1/2000,5,imports,1985.727068
5/1/2000,6,imports,2938.775166
5/1/2000,7,imports,16045.27794
5/1/2000,8,imports,1379.298437
5/1/2000,9,imports,791.103732
5/1/2000,overall,imports,26032.15537
6/1/2000,0,imports,912.421156
6/1/2000,1,imports,55.938822
6/1/2000,2,imports,596.050539
6/1/2000,3,imports,1202.359378
6/1/2000,4,imports,53.123566
6/1/2000,5,imports,1845.942128
6/1/2000,6,imports,2928.44255
6/1/2000,7,imports,17235.75452
6/1/2000,8,imports,1487.825601
6/1/2000,9,imports,674.416345
6/1/2000,overall,imports,26992.27461
7/1/2000,0,imports,943.803644
7/1/2000,1,imports,116.06552
7/1/2000,2,imports,660.464396
7/1/2000,3,imports,1382.318398
7/1/2000,4,imports,65.035244
7/1/2000,5,imports,2030.997733
7/1/2000,6,imports,3106.012929
7/1/2000,7,imports,18010.75922
7/1/2000,8,imports,1666.909273
7/1/2000,9,imports,675.160928
7/1/2000,overall,imports,28657.52728
8/1/2000,0,imports,936.668912
8/1/2000,1,imports,51.85016
8/1/2000,2,imports,689.419651
8/1/2000,3,imports,1268.652286
8/1/2000,4,imports,55.628674
8/1/2000,5,imports,2046.640172
8/1/2000,6,imports,3061.80084
8/1/2000,7,imports,18465.02805
8/1/2000,8,imports,1825.761523
8/1/2000,9,imports,688.052532
8/1/2000,overall,imports,29089.5028
9/1/2000,0,imports,1010.042988
9/1/2000,1,imports,63.28671
9/1/2000,2,imports,614.303939
9/1/2000,3,imports,1766.329251
9/1/2000,4,imports,50.223227
9/1/2000,5,imports,1957.315591
9/1/2000,6,imports,2717.710219
9/1/2000,7,imports,18134.24565
9/1/2000,8,imports,1757.039854
9/1/2000,9,imports,671.968983
9/1/2000,overall,imports,28742.46642
10/1/2000,0,imports,1053.360696
10/1/2000,1,imports,40.493846
10/1/2000,2,imports,546.95766
10/1/2000,3,imports,1215.075863
10/1/2000,4,imports,30.141633
10/1/2000,5,imports,1906.212185
10/1/2000,6,imports,2709.796188
10/1/2000,7,imports,17495.11794
10/1/2000,8,imports,1601.335529
10/1/2000,9,imports,682.825464
10/1/2000,overall,imports,27281.31701
11/1/2000,0,imports,982.309825
11/1/2000,1,imports,69.981101
11/1/2000,2,imports,562.703723
11/1/2000,3,imports,1116.661482
11/1/2000,4,imports,51.841491
11/1/2000,5,imports,1921.409598
11/1/2000,6,imports,2793.160448
11/1/2000,7,imports,16886.24065
11/1/2000,8,imports,1626.745808
11/1/2000,9,imports,754.435176
11/1/2000,overall,imports,26765.4893
12/1/2000,0,imports,1059.83612
12/1/2000,1,imports,61.435872
12/1/2000,2,imports,556.93136
12/1/2000,3,imports,1330.171491
12/1/2000,4,imports,55.604245
12/1/2000,5,imports,1755.358985
12/1/2000,6,imports,2312.413131
12/1/2000,7,imports,15322.27205
12/1/2000,8,imports,1444.135852
12/1/2000,9,imports,623.966698
12/1/2000,overall,imports,24522.12581
1/1/2001,0,imports,1000.678835
1/1/2001,1,imports,66.163041
1/1/2001,2,imports,481.005521
1/1/2001,3,imports,1105.848998
1/1/2001,4,imports,38.255255
1/1/2001,5,imports,1780.848183
1/1/2001,6,imports,2419.361905
1/1/2001,7,imports,15987.52007
1/1/2001,8,imports,1543.830955
1/1/2001,9,imports,590.779483
1/1/2001,overall,imports,25014.29225
2/1/2001,0,imports,977.962266
2/1/2001,1,imports,58.757571
2/1/2001,2,imports,478.914418
2/1/2001,3,imports,908.330826
2/1/2001,4,imports,49.356985
2/1/2001,5,imports,1680.363127
2/1/2001,6,imports,2261.175251
2/1/2001,7,imports,13786.4058
2/1/2001,8,imports,1330.924798
2/1/2001,9,imports,669.967341
2/1/2001,overall,imports,22202.15838
3/1/2001,0,imports,931.108312
3/1/2001,1,imports,55.881167
3/1/2001,2,imports,532.108841
3/1/2001,3,imports,1281.117044
3/1/2001,4,imports,47.988665
3/1/2001,5,imports,1906.910193
3/1/2001,6,imports,2819.222069
3/1/2001,7,imports,15762.53132
3/1/2001,8,imports,1398.542026
3/1/2001,9,imports,690.822255
3/1/2001,overall,imports,25426.23189
4/1/2001,0,imports,938.563839
4/1/2001,1,imports,62.882178
4/1/2001,2,imports,606.934587
4/1/2001,3,imports,1186.666832
4/1/2001,4,imports,54.781446
4/1/2001,5,imports,1744.961093
4/1/2001,6,imports,2509.043039
4/1/2001,7,imports,13618.78248
4/1/2001,8,imports,1343.330641
4/1/2001,9,imports,797.472713
4/1/2001,overall,imports,22863.41885
5/1/2001,0,imports,1089.869896
5/1/2001,1,imports,69.41271
5/1/2001,2,imports,643.144456
5/1/2001,3,imports,857.799342
5/1/2001,4,imports,71.178947
5/1/2001,5,imports,1846.040208
5/1/2001,6,imports,2583.329854
5/1/2001,7,imports,14035.63216
5/1/2001,8,imports,1291.827084
5/1/2001,9,imports,731.306084
5/1/2001,overall,imports,23219.54075
6/1/2001,0,imports,1029.817569
6/1/2001,1,imports,58.521241
6/1/2001,2,imports,591.113717
6/1/2001,3,imports,2373.783197
6/1/2001,4,imports,53.76991
6/1/2001,5,imports,1719.913918
6/1/2001,6,imports,2550.400843
6/1/2001,7,imports,13727.79727
6/1/2001,8,imports,1224.415648
6/1/2001,9,imports,861.479058
6/1/2001,overall,imports,24191.01237
7/1/2001,0,imports,954.13317
7/1/2001,1,imports,106.252027
7/1/2001,2,imports,640.876642
7/1/2001,3,imports,1232.204475
7/1/2001,4,imports,36.469103
7/1/2001,5,imports,1687.432163
7/1/2001,6,imports,2497.232715
7/1/2001,7,imports,13266.4438
7/1/2001,8,imports,1323.074145
7/1/2001,9,imports,824.0462
7/1/2001,overall,imports,22568.16444
8/1/2001,0,imports,1034.258649
8/1/2001,1,imports,93.143167
8/1/2001,2,imports,561.464116
8/1/2001,3,imports,1241.451484
8/1/2001,4,imports,85.244534
8/1/2001,5,imports,1753.41761
8/1/2001,6,imports,2371.228501
8/1/2001,7,imports,13076.80871
8/1/2001,8,imports,1244.485014
8/1/2001,9,imports,739.759594
8/1/2001,overall,imports,22201.26137
9/1/2001,0,imports,1036.878312
9/1/2001,1,imports,72.900562
9/1/2001,2,imports,535.643543
9/1/2001,3,imports,1312.38093
9/1/2001,4,imports,127.506107
9/1/2001,5,imports,1628.424056
9/1/2001,6,imports,2280.122378
9/1/2001,7,imports,13238.3656
9/1/2001,8,imports,1222.023311
9/1/2001,9,imports,782.229962
9/1/2001,overall,imports,22236.47476
10/1/2001,0,imports,1124.235746
10/1/2001,1,imports,124.758431
10/1/2001,2,imports,635.193742
10/1/2001,3,imports,1360.091084
10/1/2001,4,imports,46.920632
10/1/2001,5,imports,1716.293388
10/1/2001,6,imports,2458.970695
10/1/2001,7,imports,14710.8393
10/1/2001,8,imports,1284.137203
10/1/2001,9,imports,911.803118
10/1/2001,overall,imports,24373.24334
11/1/2001,0,imports,1067.49485
11/1/2001,1,imports,55.18038
11/1/2001,2,imports,604.040905
11/1/2001,3,imports,983.782856
11/1/2001,4,imports,77.247648
11/1/2001,5,imports,1704.537474
11/1/2001,6,imports,2358.652981
11/1/2001,7,imports,15151.85487
11/1/2001,8,imports,1408.509779
11/1/2001,9,imports,941.46899
11/1/2001,overall,imports,24352.77073
12/1/2001,0,imports,1091.952831
12/1/2001,1,imports,100.110512
12/1/2001,2,imports,580.467753
12/1/2001,3,imports,862.430567
12/1/2001,4,imports,104.574423
12/1/2001,5,imports,1534.392906
12/1/2001,6,imports,2188.629006
12/1/2001,7,imports,13246.01403
12/1/2001,8,imports,1115.224029
12/1/2001,9,imports,756.727842
12/1/2001,overall,imports,21580.5239
1/1/2002,0,imports,1092.015086
1/1/2002,1,imports,139.452462
1/1/2002,2,imports,558.384581
1/1/2002,3,imports,818.165126
1/1/2002,4,imports,125.283882
1/1/2002,5,imports,1581.096385
1/1/2002,6,imports,2361.853986
1/1/2002,7,imports,14394.90722
1/1/2002,8,imports,1179.250674
1/1/2002,9,imports,782.537099
1/1/2002,overall,imports,23032.9465
2/1/2002,0,imports,851.369244
2/1/2002,1,imports,81.692791
2/1/2002,2,imports,412.020476
2/1/2002,3,imports,1020.744244
2/1/2002,4,imports,76.338933
2/1/2002,5,imports,1452.506501
2/1/2002,6,imports,2079.86295
2/1/2002,7,imports,12715.10928
2/1/2002,8,imports,1057.738977
2/1/2002,9,imports,616.849479
2/1/2002,overall,imports,20364.23288
3/1/2002,0,imports,1038.511131
3/1/2002,1,imports,69.655401
3/1/2002,2,imports,597.011326
3/1/2002,3,imports,1296.169273
3/1/2002,4,imports,46.271873
3/1/2002,5,imports,1794.393243
3/1/2002,6,imports,2368.278988
3/1/2002,7,imports,16186.61965
3/1/2002,8,imports,1387.132032
3/1/2002,9,imports,797.173079
3/1/2002,overall,imports,25581.21599
4/1/2002,0,imports,1032.066729
4/1/2002,1,imports,56.061022
4/1/2002,2,imports,552.391951
4/1/2002,3,imports,1141.790256
4/1/2002,4,imports,35.034414
4/1/2002,5,imports,1863.827063
4/1/2002,6,imports,2560.563519
4/1/2002,7,imports,17447.89508
4/1/2002,8,imports,1465.850615
4/1/2002,9,imports,793.310446
4/1/2002,overall,imports,26948.7911
5/1/2002,0,imports,996.594785
5/1/2002,1,imports,77.630327
5/1/2002,2,imports,621.610347
5/1/2002,3,imports,1267.156952
5/1/2002,4,imports,69.885879
5/1/2002,5,imports,1928.995536
5/1/2002,6,imports,2792.770012
5/1/2002,7,imports,15340.81731
5/1/2002,8,imports,1459.568221
5/1/2002,9,imports,813.165156
5/1/2002,overall,imports,25368.19453
6/1/2002,0,imports,941.611765
6/1/2002,1,imports,70.496513
6/1/2002,2,imports,646.423838
6/1/2002,3,imports,957.983447
6/1/2002,4,imports,94.76887
6/1/2002,5,imports,1808.956698
6/1/2002,6,imports,2511.976437
6/1/2002,7,imports,15693.26997
6/1/2002,8,imports,1376.28581
6/1/2002,9,imports,739.986582
6/1/2002,overall,imports,24841.75993
7/1/2002,0,imports,1128.26692
7/1/2002,1,imports,104.989039
7/1/2002,2,imports,647.737981
7/1/2002,3,imports,1568.751721
7/1/2002,4,imports,95.357876
7/1/2002,5,imports,2034.418243
7/1/2002,6,imports,2732.266892
7/1/2002,7,imports,16071.64938
7/1/2002,8,imports,1524.272698
7/1/2002,9,imports,962.067996
7/1/2002,overall,imports,26869.77875
8/1/2002,0,imports,1004.156211
8/1/2002,1,imports,96.219191
8/1/2002,2,imports,584.020265
8/1/2002,3,imports,1195.14347
8/1/2002,4,imports,123.163348
8/1/2002,5,imports,1959.930303
8/1/2002,6,imports,2736.334991
8/1/2002,7,imports,16655.5314
8/1/2002,8,imports,1586.660812
8/1/2002,9,imports,889.731778
8/1/2002,overall,imports,26830.89177
9/1/2002,0,imports,1067.077977
9/1/2002,1,imports,121.007828
9/1/2002,2,imports,621.071735
9/1/2002,3,imports,1318.896321
9/1/2002,4,imports,117.203897
9/1/2002,5,imports,1897.1744
9/1/2002,6,imports,2604.139919
9/1/2002,7,imports,16299.25399
9/1/2002,8,imports,1533.207934
9/1/2002,9,imports,837.11711
9/1/2002,overall,imports,26416.15111
10/1/2002,0,imports,1162.427932
10/1/2002,1,imports,91.994131
10/1/2002,2,imports,497.689395
10/1/2002,3,imports,1299.516695
10/1/2002,4,imports,102.681405
10/1/2002,5,imports,2042.768884
10/1/2002,6,imports,2728.042335
10/1/2002,7,imports,16556.90758
10/1/2002,8,imports,1522.351513
10/1/2002,9,imports,990.474681
10/1/2002,overall,imports,26994.85455
11/1/2002,0,imports,1203.712015
11/1/2002,1,imports,119.598529
11/1/2002,2,imports,589.897209
11/1/2002,3,imports,1054.056007
11/1/2002,4,imports,227.316432
11/1/2002,5,imports,1660.652195
11/1/2002,6,imports,2467.962796
11/1/2002,7,imports,15895.68048
11/1/2002,8,imports,1538.437789
11/1/2002,9,imports,848.73235
11/1/2002,overall,imports,25606.0458
12/1/2002,0,imports,921.569677
12/1/2002,1,imports,108.52943
12/1/2002,2,imports,493.445538
12/1/2002,3,imports,1429.879565
12/1/2002,4,imports,152.428058
12/1/2002,5,imports,1736.623606
12/1/2002,6,imports,2375.265574
12/1/2002,7,imports,14711.5973
12/1/2002,8,imports,1556.036195
12/1/2002,9,imports,750.227654
12/1/2002,overall,imports,24235.60259
1/1/2003,0,imports,1202.577527
1/1/2003,1,imports,109.118245
1/1/2003,2,imports,681.041575
1/1/2003,3,imports,1332.171993
1/1/2003,4,imports,182.437008
1/1/2003,5,imports,2060.878159
1/1/2003,6,imports,2473.471664
1/1/2003,7,imports,14487.65792
1/1/2003,8,imports,1366.554542
1/1/2003,9,imports,645.919064
1/1/2003,overall,imports,24541.8277
2/1/2003,0,imports,871.30967
2/1/2003,1,imports,56.874758
2/1/2003,2,imports,385.38248
2/1/2003,3,imports,1386.488242
2/1/2003,4,imports,132.919343
2/1/2003,5,imports,1692.625749
2/1/2003,6,imports,2156.621419
2/1/2003,7,imports,12854.77866
2/1/2003,8,imports,1179.026783
2/1/2003,9,imports,568.108026
2/1/2003,overall,imports,21284.13513
3/1/2003,0,imports,1109.637525
3/1/2003,1,imports,112.604329
3/1/2003,2,imports,688.198477
3/1/2003,3,imports,1482.939414
3/1/2003,4,imports,147.837282
3/1/2003,5,imports,2161.055211
3/1/2003,6,imports,2655.05052
3/1/2003,7,imports,15309.47778
3/1/2003,8,imports,1401.359771
3/1/2003,9,imports,765.979966
3/1/2003,overall,imports,25834.14027
4/1/2003,0,imports,883.932738
4/1/2003,1,imports,132.135103
4/1/2003,2,imports,523.681431
4/1/2003,3,imports,1690.246002
4/1/2003,4,imports,95.436616
4/1/2003,5,imports,1950.572932
4/1/2003,6,imports,2492.310191
4/1/2003,7,imports,15459.88247
4/1/2003,8,imports,1356.42206
4/1/2003,9,imports,879.270264
4/1/2003,overall,imports,25463.88981
5/1/2003,0,imports,931.179513
5/1/2003,1,imports,97.677295
5/1/2003,2,imports,597.687656
5/1/2003,3,imports,1597.273854
5/1/2003,4,imports,101.952491
5/1/2003,5,imports,1783.783803
5/1/2003,6,imports,2383.085528
5/1/2003,7,imports,15322.44923
5/1/2003,8,imports,1317.922665
5/1/2003,9,imports,840.40593
5/1/2003,overall,imports,24973.41797
6/1/2003,0,imports,960.067111
6/1/2003,1,imports,90.641023
6/1/2003,2,imports,587.788474
6/1/2003,3,imports,1327.348649
6/1/2003,4,imports,86.67884
6/1/2003,5,imports,1833.89677
6/1/2003,6,imports,2332.913726
6/1/2003,7,imports,15389.57158
6/1/2003,8,imports,1473.955324
6/1/2003,9,imports,828.717581
6/1/2003,overall,imports,24911.57908
7/1/2003,0,imports,1106.935635
7/1/2003,1,imports,92.476976
7/1/2003,2,imports,644.193441
7/1/2003,3,imports,1452.737605
7/1/2003,4,imports,82.156771
7/1/2003,5,imports,1700.37047
7/1/2003,6,imports,2434.760823
7/1/2003,7,imports,17734.67904
7/1/2003,8,imports,1583.569947
7/1/2003,9,imports,765.068761
7/1/2003,overall,imports,27596.94947
8/1/2003,0,imports,843.098442
8/1/2003,1,imports,56.588306
8/1/2003,2,imports,643.75997
8/1/2003,3,imports,1289.310499
8/1/2003,4,imports,59.370703
8/1/2003,5,imports,1718.871056
8/1/2003,6,imports,2043.680373
8/1/2003,7,imports,16631.30387
8/1/2003,8,imports,1507.72423
8/1/2003,9,imports,725.590342
8/1/2003,overall,imports,25519.29779
9/1/2003,0,imports,963.707116
9/1/2003,1,imports,96.199967
9/1/2003,2,imports,625.13816
9/1/2003,3,imports,1538.294825
9/1/2003,4,imports,55.309055
9/1/2003,5,imports,1755.641751
9/1/2003,6,imports,2754.410042
9/1/2003,7,imports,16973.40847
9/1/2003,8,imports,1683.832236
9/1/2003,9,imports,871.741135
9/1/2003,overall,imports,27317.68275
10/1/2003,0,imports,1217.635124
10/1/2003,1,imports,88.167645
10/1/2003,2,imports,755.284905
10/1/2003,3,imports,1488.225105
10/1/2003,4,imports,103.398376
10/1/2003,5,imports,2091.198434
10/1/2003,6,imports,3067.719634
10/1/2003,7,imports,18773.55364
10/1/2003,8,imports,1783.746563
10/1/2003,9,imports,1000.055848
10/1/2003,overall,imports,30368.98527
11/1/2003,0,imports,1196.17971
11/1/2003,1,imports,87.987045
11/1/2003,2,imports,563.916431
11/1/2003,3,imports,1273.928691
11/1/2003,4,imports,145.552006
11/1/2003,5,imports,1779.996597
11/1/2003,6,imports,2639.129516
11/1/2003,7,imports,16435.7853
11/1/2003,8,imports,1557.090963
11/1/2003,9,imports,923.405533
11/1/2003,overall,imports,26602.97179
12/1/2003,0,imports,1441.387094
12/1/2003,1,imports,122.03553
12/1/2003,2,imports,684.196855
12/1/2003,3,imports,1660.579551
12/1/2003,4,imports,165.6426
12/1/2003,5,imports,2235.119584
12/1/2003,6,imports,3046.8824
12/1/2003,7,imports,19955.98463
12/1/2003,8,imports,1916.25051
12/1/2003,9,imports,894.897389
12/1/2003,overall,imports,32122.97614
1/1/2004,0,imports,1351.476313
1/1/2004,1,imports,94.178204
1/1/2004,2,imports,730.066876
1/1/2004,3,imports,1700.096315
1/1/2004,4,imports,207.746053
1/1/2004,5,imports,2092.985249
1/1/2004,6,imports,2811.279527
1/1/2004,7,imports,17164.56657
1/1/2004,8,imports,1599.158813
1/1/2004,9,imports,766.68688
1/1/2004,overall,imports,28518.2408
2/1/2004,0,imports,1063.270886
2/1/2004,1,imports,69.021202
2/1/2004,2,imports,573.109891
2/1/2004,3,imports,1312.92839
2/1/2004,4,imports,102.372122
2/1/2004,5,imports,2224.06352
2/1/2004,6,imports,2660.94955
2/1/2004,7,imports,16064.93345
2/1/2004,8,imports,1615.898869
2/1/2004,9,imports,695.506528
2/1/2004,overall,imports,26382.05441
3/1/2004,0,imports,1286.647208
3/1/2004,1,imports,118.65585
3/1/2004,2,imports,852.939361
3/1/2004,3,imports,1452.529305
3/1/2004,4,imports,444.096969
3/1/2004,5,imports,2660.425842
3/1/2004,6,imports,3557.218
3/1/2004,7,imports,19823.77471
3/1/2004,8,imports,2123.678459
3/1/2004,9,imports,1003.337127
3/1/2004,overall,imports,33323.30284
4/1/2004,0,imports,1401.939326
4/1/2004,1,imports,134.356016
4/1/2004,2,imports,1011.936174
4/1/2004,3,imports,1851.803234
4/1/2004,4,imports,446.556626
4/1/2004,5,imports,2561.06366
4/1/2004,6,imports,3844.896069
4/1/2004,7,imports,19176.75761
4/1/2004,8,imports,2028.205183
4/1/2004,9,imports,1067.819013
4/1/2004,overall,imports,33525.33291
5/1/2004,0,imports,1239.866057
5/1/2004,1,imports,105.038978
5/1/2004,2,imports,808.510816
5/1/2004,3,imports,2026.94856
5/1/2004,4,imports,275.823583
5/1/2004,5,imports,2619.724133
5/1/2004,6,imports,3425.422404
5/1/2004,7,imports,18080.30271
5/1/2004,8,imports,1938.910158
5/1/2004,9,imports,1068.786921
5/1/2004,overall,imports,31589.33432
6/1/2004,0,imports,1470.493201
6/1/2004,1,imports,94.255623
6/1/2004,2,imports,1125.572167
6/1/2004,3,imports,2015.942717
6/1/2004,4,imports,327.676747
6/1/2004,5,imports,2734.635207
6/1/2004,6,imports,3742.012411
6/1/2004,7,imports,19951.67854
6/1/2004,8,imports,2080.054741
6/1/2004,9,imports,1103.232334
6/1/2004,overall,imports,34645.55369
7/1/2004,0,imports,1449.482611
7/1/2004,1,imports,94.351969
7/1/2004,2,imports,930.524072
7/1/2004,3,imports,2043.906717
7/1/2004,4,imports,256.02122
7/1/2004,5,imports,2690.740744
7/1/2004,6,imports,3987.565729
7/1/2004,7,imports,20221.84289
7/1/2004,8,imports,2188.706947
7/1/2004,9,imports,1066.828876
7/1/2004,overall,imports,34929.97177
8/1/2004,0,imports,1437.291495
8/1/2004,1,imports,97.897502
8/1/2004,2,imports,931.2636
8/1/2004,3,imports,2308.6285
8/1/2004,4,imports,121.533536
8/1/2004,5,imports,2685.380443
8/1/2004,6,imports,3540.983475
8/1/2004,7,imports,19130.26163
8/1/2004,8,imports,1994.752399
8/1/2004,9,imports,1081.571835
8/1/2004,overall,imports,33329.56441
9/1/2004,0,imports,1424.039514
9/1/2004,1,imports,126.805337
9/1/2004,2,imports,920.962547
9/1/2004,3,imports,3026.655424
9/1/2004,4,imports,168.32775
9/1/2004,5,imports,2869.554173
9/1/2004,6,imports,4076.948466
9/1/2004,7,imports,21685.29602
9/1/2004,8,imports,2232.657902
9/1/2004,9,imports,1104.276834
9/1/2004,overall,imports,37635.52396
10/1/2004,0,imports,1518.507087
10/1/2004,1,imports,139.466091
10/1/2004,2,imports,847.630597
10/1/2004,3,imports,2363.092747
10/1/2004,4,imports,199.725655
10/1/2004,5,imports,2876.243557
10/1/2004,6,imports,3790.21588
10/1/2004,7,imports,21147.04242
10/1/2004,8,imports,2120.739441
10/1/2004,9,imports,1028.530524
10/1/2004,overall,imports,36031.19399
11/1/2004,0,imports,1322.851799
11/1/2004,1,imports,145.22301
11/1/2004,2,imports,703.661403
11/1/2004,3,imports,2272.087801
11/1/2004,4,imports,144.661412
11/1/2004,5,imports,2831.339304
11/1/2004,6,imports,3773.792299
11/1/2004,7,imports,18872.3661
11/1/2004,8,imports,1804.244461
11/1/2004,9,imports,899.303292
11/1/2004,overall,imports,32769.53088
12/1/2004,0,imports,1516.207549
12/1/2004,1,imports,171.584977
12/1/2004,2,imports,1039.662986
12/1/2004,3,imports,2743.655368
12/1/2004,4,imports,216.489548
12/1/2004,5,imports,2939.734617
12/1/2004,6,imports,4105.92271
12/1/2004,7,imports,21172.47433
12/1/2004,8,imports,2018.851652
12/1/2004,9,imports,1027.983204
12/1/2004,overall,imports,36952.56694
1/1/2005,0,imports,1529.79419
1/1/2005,1,imports,161.791975
1/1/2005,2,imports,680.067919
1/1/2005,3,imports,2464.632538
1/1/2005,4,imports,151.67021
1/1/2005,5,imports,2607.364128
1/1/2005,6,imports,3657.266275
1/1/2005,7,imports,17478.47521
1/1/2005,8,imports,1617.359596
1/1/2005,9,imports,897.365947
1/1/2005,overall,imports,31245.78799
2/1/2005,0,imports,1140.178872
2/1/2005,1,imports,94.604447
2/1/2005,2,imports,825.927148
2/1/2005,3,imports,2252.27938
2/1/2005,4,imports,152.237352
2/1/2005,5,imports,2507.166471
2/1/2005,6,imports,3440.531964
2/1/2005,7,imports,16738.23149
2/1/2005,8,imports,1514.25802
2/1/2005,9,imports,794.397713
2/1/2005,overall,imports,29459.81286
3/1/2005,0,imports,1464.390135
3/1/2005,1,imports,112.227013
3/1/2005,2,imports,892.241112
3/1/2005,3,imports,2995.007694
3/1/2005,4,imports,239.012334
3/1/2005,5,imports,3080.483459
3/1/2005,6,imports,3944.405453
3/1/2005,7,imports,20838.32985
3/1/2005,8,imports,1790.991798
3/1/2005,9,imports,1181.278957
3/1/2005,overall,imports,36538.3678
4/1/2005,0,imports,1693.925472
4/1/2005,1,imports,101.118493
4/1/2005,2,imports,750.992812
4/1/2005,3,imports,2511.545975
4/1/2005,4,imports,181.227717
4/1/2005,5,imports,2808.986013
4/1/2005,6,imports,3948.968133
4/1/2005,7,imports,20104.89579
4/1/2005,8,imports,1781.044034
4/1/2005,9,imports,1114.16998
4/1/2005,overall,imports,34996.87442
5/1/2005,0,imports,1226.076065
5/1/2005,1,imports,108.926427
5/1/2005,2,imports,1063.561984
5/1/2005,3,imports,3019.164288
5/1/2005,4,imports,137.500656
5/1/2005,5,imports,2816.853271
5/1/2005,6,imports,4235.280529
5/1/2005,7,imports,20448.11721
5/1/2005,8,imports,1813.673428
5/1/2005,9,imports,1091.274108
5/1/2005,overall,imports,35960.42796
6/1/2005,0,imports,1568.560633
6/1/2005,1,imports,99.609494
6/1/2005,2,imports,892.078237
6/1/2005,3,imports,2974.932013
6/1/2005,4,imports,164.00587
6/1/2005,5,imports,2936.190663
6/1/2005,6,imports,4362.001616
6/1/2005,7,imports,20761.38915
6/1/2005,8,imports,1871.606154
6/1/2005,9,imports,1100.793088
6/1/2005,overall,imports,36731.16692
7/1/2005,0,imports,1575.732681
7/1/2005,1,imports,115.861183
7/1/2005,2,imports,941.283681
7/1/2005,3,imports,2988.344107
7/1/2005,4,imports,186.153751
7/1/2005,5,imports,2910.845341
7/1/2005,6,imports,4189.606856
7/1/2005,7,imports,21675.853
7/1/2005,8,imports,1952.563827
7/1/2005,9,imports,1063.197652
7/1/2005,overall,imports,37599.44207
8/1/2005,0,imports,1357.42438
8/1/2005,1,imports,90.406378
8/1/2005,2,imports,856.341586
8/1/2005,3,imports,2561.115689
8/1/2005,4,imports,135.46085
8/1/2005,5,imports,2954.888973
8/1/2005,6,imports,3887.09175
8/1/2005,7,imports,21792.87887
8/1/2005,8,imports,1914.532465
8/1/2005,9,imports,1104.317136
8/1/2005,overall,imports,36654.45807
9/1/2005,0,imports,1497.565628
9/1/2005,1,imports,111.094222
9/1/2005,2,imports,1003.436805
9/1/2005,3,imports,3513.235235
9/1/2005,4,imports,96.626855
9/1/2005,5,imports,2863.9003
9/1/2005,6,imports,3958.101431
9/1/2005,7,imports,23689.94351
9/1/2005,8,imports,2058.178681
9/1/2005,9,imports,1175.606199
9/1/2005,overall,imports,39967.68886
10/1/2005,0,imports,1674.862101
10/1/2005,1,imports,106.457684
10/1/2005,2,imports,920.293391
10/1/2005,3,imports,3267.584543
10/1/2005,4,imports,231.900276
10/1/2005,5,imports,2828.222289
10/1/2005,6,imports,4470.794508
10/1/2005,7,imports,22267.37575
10/1/2005,8,imports,2174.43132
10/1/2005,9,imports,1187.436327
10/1/2005,overall,imports,39129.35819
11/1/2005,0,imports,1365.962053
11/1/2005,1,imports,116.009284
11/1/2005,2,imports,665.534297
11/1/2005,3,imports,3203.518845
11/1/2005,4,imports,167.994969
11/1/2005,5,imports,2710.684022
11/1/2005,6,imports,3608.939953
11/1/2005,7,imports,19813.75391
11/1/2005,8,imports,1955.13723
11/1/2005,9,imports,1003.382777
11/1/2005,overall,imports,34610.91734
12/1/2005,0,imports,1685.697044
12/1/2005,1,imports,245.166345
12/1/2005,2,imports,1004.518861
12/1/2005,3,imports,3186.797849
12/1/2005,4,imports,250.775578
12/1/2005,5,imports,2870.029354
12/1/2005,6,imports,4261.018796
12/1/2005,7,imports,23158.28184
12/1/2005,8,imports,2157.737739
12/1/2005,9,imports,1156.47177
12/1/2005,overall,imports,39976.49517
1/1/2006,0,imports,1475.040809
1/1/2006,1,imports,116.322766
1/1/2006,2,imports,816.167771
1/1/2006,3,imports,2712.700778
1/1/2006,4,imports,305.999888
1/1/2006,5,imports,2624.119066
1/1/2006,6,imports,3623.594223
1/1/2006,7,imports,19709.40388
1/1/2006,8,imports,1854.344317
1/1/2006,9,imports,932.725612
1/1/2006,overall,imports,34170.41911
2/1/2006,0,imports,1393.848279
2/1/2006,1,imports,88.625932
2/1/2006,2,imports,646.065191
2/1/2006,3,imports,3114.212937
2/1/2006,4,imports,420.321513
2/1/2006,5,imports,2781.048397
2/1/2006,6,imports,3796.174196
2/1/2006,7,imports,19672.34842
2/1/2006,8,imports,1846.967213
2/1/2006,9,imports,973.223334
2/1/2006,overall,imports,34732.83541
3/1/2006,0,imports,1609.91182
3/1/2006,1,imports,125.204803
3/1/2006,2,imports,864.664292
3/1/2006,3,imports,3269.134839
3/1/2006,4,imports,228.885304
3/1/2006,5,imports,3191.750531
3/1/2006,6,imports,4594.410741
3/1/2006,7,imports,24163.05087
3/1/2006,8,imports,2222.942842
