date,section,exports,imports
2010-04-01,5,3402.04934,4247.419686
2010-04-01,6,4809.387955,5406.198514
2010-04-01,7,23182.800265,21355.133699
2010-04-01,8,5205.918877,2491.922507
2010-04-01,9,385.106614,867.31895
2010-04-01,overall,51896.054735,42706.858437
2010-05-01,0,1397.776912,2364.721326
2010-05-01,1,238.523557,157.885275
2010-05-01,2,1532.064623,1670.364113
2010-05-01,3,9127.566387,4589.282137
2010-05-01,4,4049.204604,546.588639
2010-05-01,5,3349.170354,3944.826601
2010-05-01,6,4722.868821,5681.803725
2010-05-01,7,22579.226251,22022.077183
2010-05-01,8,4955.832561,2443.981682
2010-05-01,9,337.306406,672.309098
2010-05-01,overall,52289.540476,44093.839779
2010-06-01,0,1515.580182,2642.802492
2010-06-01,1,230.156116,160.932454
2010-06-01,2,1448.108017,1961.483303
2010-06-01,3,7763.801035,3930.874036
2010-06-01,4,4563.832451,469.734524
2010-06-01,5,3317.42054,4586.963154
2010-06-01,6,4671.011809,6206.742499
2010-06-01,7,23860.567602,23197.679416
2010-06-01,8,5093.581216,2823.831636
2010-06-01,9,321.352945,762.66834
2010-06-01,overall,52785.411912999996,46743.711854
2010-07-01,0,1590.915997,2780.054059
2010-07-01,1,243.550386,181.641044
2010-07-01,2,1579.304658,1840.210362
2010-07-01,3,8296.994925,5480.261846
2010-07-01,4,4467.835084,558.249303
2010-07-01,5,3361.884618,4094.186317
2010-07-01,6,4731.634393,5871.119861
2010-07-01,7,25013.40464,23819.393524
2010-07-01,8,5752.933093,2852.476567
2010-07-01,9,291.340552,908.542271
2010-07-01,overall,55329.798346,48386.135154
2010-08-01,0,1545.24376,2390.7019
2010-08-01,1,255.663989,158.029724
2010-08-01,2,1646.92241,1654.611039
2010-08-01,3,8394.954368,3817.663671
2010-08-01,4,3778.475433,711.867162
2010-08-01,5,3341.567677,4014.161527
2010-08-01,6,4592.914459,5156.338019
2010-08-01,7,23760.205185,22855.595336
2010-08-01,8,5213.975432,2806.284887
2010-08-01,9,265.488137,957.659332
2010-08-01,overall,52795.41085,44522.912596999995
2010-09-01,0,1462.438464,2448.625743
2010-09-01,1,226.111053,156.656195
2010-09-01,2,1351.891654,1573.019282
2010-09-01,3,8559.688163,4548.724925
2010-09-01,4,4456.363037,583.670558
2010-09-01,5,3213.654008,3769.462338
2010-09-01,6,4080.600968,5337.241461
2010-09-01,7,21954.099601,21562.298111
2010-09-01,8,4736.207045,2823.433097
2010-09-01,9,280.657038,659.566832
2010-09-01,overall,50321.711031,43462.698542
2010-10-01,0,1676.019978,2315.749432
2010-10-01,1,249.136145,260.449782
2010-10-01,2,1661.924048,1560.49132
2010-10-01,3,8056.747747,6694.415258
2010-10-01,4,4690.349022,604.514126
2010-10-01,5,3293.881796,3834.012624
2010-10-01,6,4825.868361,5358.558564
2010-10-01,7,24500.367013,23712.134875
2010-10-01,8,5611.57853,3049.28645
2010-10-01,9,338.047527,733.717943
2010-10-01,overall,54903.920167,48123.330374000005
2010-11-01,0,1602.823959,2792.803926
2010-11-01,1,230.623429,196.405909
2010-11-01,2,1763.321815,1543.267903
2010-11-01,3,8543.99582,4144.819564
2010-11-01,4,5542.601056,741.963292
2010-11-01,5,3415.644226,3764.464511
2010-11-01,6,4798.862734,5764.31343
2010-11-01,7,21477.998361,21104.782023
2010-11-01,8,4961.604032,2787.082225
2010-11-01,9,299.908296,859.86847
2010-11-01,overall,52637.383728,43699.771253
2010-12-01,0,1759.139886,2841.968556
2010-12-01,1,298.570446,301.875725
2010-12-01,2,1897.221672,1770.8471
2010-12-01,3,9315.89143,5048.982575
2010-12-01,4,5602.242868,890.242252
2010-12-01,5,3738.049466,4139.045408
2010-12-01,6,5315.466365,6002.795065
2010-12-01,7,23767.451872,22549.233953
2010-12-01,8,5241.311792,3012.661895
2010-12-01,9,326.453314,918.940584
2010-12-01,overall,57261.799111,47476.593112999995
2011-01-01,0,1628.916283,2715.166128
2011-01-01,1,230.439577,168.633115
2011-01-01,2,1992.930316,1858.087476
2011-01-01,3,10239.801972,4918.914316
2011-01-01,4,5496.010596,1445.520387
2011-01-01,5,3448.903515,4139.867522
2011-01-01,6,5420.741758,5900.538211
2011-01-01,7,20782.693465,20054.259292
2011-01-01,8,5140.823952,2782.645384
2011-01-01,9,301.755228,920.369662
2011-01-01,overall,54683.016662,44904.001492999996
2011-02-01,0,1298.484107,2237.860949
2011-02-01,1,217.268165,169.005166
2011-02-01,2,1731.832362,1397.719838
2011-02-01,3,9625.409006,4192.271866
2011-02-01,4,4698.913808,1473.054881
2011-02-01,5,3653.16603,3678.791951
2011-02-01,6,4750.297455,5073.422686
2011-02-01,7,19553.169833,17861.703506
2011-02-01,8,4273.144206,2245.723664
2011-02-01,9,272.169194,903.006364
2011-02-01,overall,50073.854166,39232.560871
2011-03-01,0,1707.15949,2670.584894
2011-03-01,1,261.086969,272.954047
2011-03-01,2,2675.813505,2241.099405
2011-03-01,3,11126.835436,7193.72222
2011-03-01,4,6218.847114,837.854507
2011-03-01,5,4251.37575,4956.608537
2011-03-01,6,5600.029557,6545.095967
2011-03-01,7,24686.647923,21941.6313
2011-03-01,8,5569.687524,2925.594824
2011-03-01,9,381.063961,1059.871032
2011-03-01,overall,62478.547228999996,50645.016733000004
2011-04-01,0,1686.566468,2946.477668
2011-04-01,1,225.017309,271.652266
2011-04-01,2,2405.849584,1983.263928
2011-04-01,3,10958.581244,5366.149361
2011-04-01,4,5572.962368,653.816779
2011-04-01,5,3597.373036,4789.076562
2011-04-01,6,5380.27446,6771.958909
2011-04-01,7,22559.56153,20297.634374
2011-04-01,8,5595.219695,2803.828602
2011-04-01,9,333.807944,893.965664
2011-04-01,overall,58315.213638,46777.824113
2011-05-01,0,1684.706807,2909.747006
2011-05-01,1,234.725048,215.083487
2011-05-01,2,2207.577153,1934.989949
2011-05-01,3,8939.577351,5438.540794
2011-05-01,4,6034.18374,833.287453
2011-05-01,5,3908.539154,4922.180429
2011-05-01,6,5020.873122,6504.665328
2011-05-01,7,21711.494863,20027.811363
2011-05-01,8,5299.101621,2846.273467
2011-05-01,9,313.669828,971.543249
2011-05-01,overall,55354.448687,46604.122525
2011-06-01,0,1730.539282,2657.85519
2011-06-01,1,259.124837,251.841446
2011-06-01,2,1891.900771,2014.950715
2011-06-01,3,10167.025458,6868.164233
2011-06-01,4,6603.673686,941.220932
2011-06-01,5,3570.403992,4719.595506
2011-06-01,6,5453.137492,6556.652072
2011-06-01,7,23421.035976,22117.322845
2011-06-01,8,5582.9686,3184.039346
2011-06-01,9,370.373383,1029.041378
2011-06-01,overall,59050.183477,50340.683663
2011-07-01,0,1760.206739,3340.068672
2011-07-01,1,246.609433,281.929639
2011-07-01,2,1826.015958,2334.389993
2011-07-01,3,10191.459673,5509.275221
2011-07-01,4,6750.730319,877.566152
2011-07-01,5,4043.624999,4745.098194
2011-07-01,6,5302.093835,6450.990261
2011-07-01,7,23366.715829,21991.318003
2011-07-01,8,5833.069738,3268.489895
2011-07-01,9,336.302821,981.764735
2011-07-01,overall,59656.829344,49780.890765000004
2011-08-01,0,1802.108477,2811.01645
2011-08-01,1,284.075228,286.570219
2011-08-01,2,2070.193713,2058.472791
2011-08-01,3,9421.64753,5238.545841
2011-08-01,4,6722.0531,743.187969
2011-08-01,5,4066.182374,4534.743147
2011-08-01,6,5329.401262,6193.407536
2011-08-01,7,22836.789196,21578.994545
2011-08-01,8,5700.332456,3254.942166
2011-08-01,9,390.025787,849.319822
2011-08-01,overall,58622.80912300001,47549.200486
2011-09-01,0,1659.414426,2911.267224
2011-09-01,1,248.13081,257.193667
2011-09-01,2,2081.874921,2333.682788
2011-09-01,3,10477.517988,5156.403574
2011-09-01,4,6023.824862,745.579888
2011-09-01,5,4035.220753,4487.765642
2011-09-01,6,5284.356037,6247.984377
2011-09-01,7,23076.549748,22649.930622
2011-09-01,8,5423.500627,3245.052033
2011-09-01,9,385.205264,1008.449724
2011-09-01,overall,58695.595436,49043.309539
2011-10-01,0,1852.540856,2761.123373
2011-10-01,1,323.041796,283.391554
2011-10-01,2,2275.520622,2299.435335
2011-10-01,3,12355.214261,5474.80428
2011-10-01,4,7102.980442,602.754331
2011-10-01,5,3963.895676,4247.244313
2011-10-01,6,6304.454382,6439.524821
2011-10-01,7,23022.201951,22394.257541
2011-10-01,8,5807.932343,3109.775265
2011-10-01,9,339.250265,1327.566641
2011-10-01,overall,63347.032594000004,48939.877454
2011-11-01,0,1849.503721,3127.201024
2011-11-01,1,263.57398,284.856684
2011-11-01,2,1941.227877,1973.593673
2011-11-01,3,11102.030503,5088.367178
2011-11-01,4,5798.283354,953.138581
2011-11-01,5,3728.315351,4268.708621
2011-11-01,6,5625.582363,5983.329052
2011-11-01,7,21105.726633,21594.879105
2011-11-01,8,4991.021557,3129.220984
2011-11-01,9,415.575615,954.405996
2011-11-01,overall,56820.840954,47357.700898
2011-12-01,0,1895.072389,3404.149851
2011-12-01,1,343.299945,353.418183
2011-12-01,2,1925.720646,2328.829751
2011-12-01,3,11147.225662,7189.875447
2011-12-01,4,6096.107123,1406.68577
2011-12-01,5,3943.690522,4412.525963
2011-12-01,6,5928.333165,6371.310701
2011-12-01,7,23640.216629,22770.002012
2011-12-01,8,5490.543423,3216.382119
2011-12-01,9,353.356496,997.958015
2011-12-01,overall,60763.566,52451.137812
2012-01-01,0,1526.154487,2971.039482
2012-01-01,1,258.27308,237.374075
2012-01-01,2,1572.494586,1920.516424
2012-01-01,3,13092.805403,5870.349478
2012-01-01,4,5525.128255,1392.95851
2012-01-01,5,3395.304148,3896.330597
2012-01-01,6,4915.444842,5596.135177
2012-01-01,7,19544.22737,20482.879435
2012-01-01,8,4910.850953,2742.485827
2012-01-01,9,373.11564,1189.301755
2012-01-01,overall,55113.798764,46299.37076
2012-02-01,0,1629.187894,2630.514377
2012-02-01,1,248.304842,279.354981
2012-02-01,2,1760.7861,1782.182597
2012-02-01,3,11779.49034,6256.69855
2012-02-01,4,5174.394877,1248.832794
2012-02-01,5,4003.308608,4433.633067
2012-02-01,6,5339.14982,5364.811292
2012-02-01,7,21522.496554,20020.731527
2012-02-01,8,5107.578003,2745.74514
2012-02-01,9,396.2812,1518.603226
2012-02-01,overall,56960.978237999996,46281.107551
2012-03-01,0,1735.642736,2898.189318
2012-03-01,1,291.303901,323.941272
2012-03-01,2,1928.511349,1898.838871
2012-03-01,3,12813.403894,7233.501553
2012-03-01,4,5181.216766,790.202651
2012-03-01,5,4237.131943,4730.431812
2012-03-01,6,5839.163818,6455.682762
2012-03-01,7,23702.144778,22816.04427
2012-03-01,8,5841.506079,2930.636435
2012-03-01,9,434.121449,1253.950739
2012-03-01,overall,62004.146713,51331.419683
2012-04-01,0,1606.542187,2858.60126
2012-04-01,1,279.572964,316.614262
2012-04-01,2,1855.894875,2216.614893
2012-04-01,3,12449.269348,6923.910977
2012-04-01,4,4806.980948,870.281225
2012-04-01,5,3847.020417,4549.584831
2012-04-01,6,5403.338291,6265.407878
2012-04-01,7,21520.323689,21874.779675
2012-04-01,8,5690.922127,3113.912448
2012-04-01,9,416.483307,1233.110211
2012-04-01,overall,57876.348153,50222.81766
2012-05-01,0,1798.830758,3026.228211
2012-05-01,1,291.811334,319.023943
2012-05-01,2,1795.299373,2236.021703
2012-05-01,3,10946.444698,8396.904144
2012-05-01,4,5979.449365,954.763522
2012-05-01,5,3838.538638,5059.362641
2012-05-01,6,5740.952059,6679.177014
2012-05-01,7,22303.194598,23079.044521
2012-05-01,8,5822.857319,3257.481084
2012-05-01,9,413.53383,1158.555007
2012-05-01,overall,58930.911972,54166.56179
2012-06-01,0,1718.673366,3055.428468
2012-06-01,1,353.101302,322.099324
2012-06-01,2,1665.945773,2376.452646
2012-06-01,3,11730.810535,6650.443923
2012-06-01,4,5616.39327,932.175573
2012-06-01,5,4083.242121,4653.550917
2012-06-01,6,5722.431505,6800.591045
2012-06-01,7,23485.591085,22566.083062
2012-06-01,8,6211.957063,3402.741147
2012-06-01,9,471.266401,1010.946183
2012-06-01,overall,61059.412421,51770.512288
2012-07-01,0,1718.42394,2867.958287
2012-07-01,1,340.971415,333.419022
2012-07-01,2,1954.435748,2355.533157
2012-07-01,3,10429.454278,8450.594784
2012-07-01,4,4950.542176,596.526206
2012-07-01,5,3904.102916,4938.392539
2012-07-01,6,5411.314707,6926.024294
2012-07-01,7,22618.084354,23653.708775
2012-07-01,8,6297.128486,3373.312024
2012-07-01,9,426.823774,1008.770012
2012-07-01,overall,58051.281793999995,54504.2391
2012-08-01,0,1644.694536,3153.499924
2012-08-01,1,332.300361,301.337346
2012-08-01,2,1612.840863,2154.511162
2012-08-01,3,10772.124378,5359.275961
2012-08-01,4,4907.640181,795.264743
2012-08-01,5,3668.730062,4482.113337
2012-08-01,6,4780.559729,6208.165548
2012-08-01,7,21765.709401,22530.395456
2012-08-01,8,5721.750073,3100.616935
2012-08-01,9,461.723628,786.395909
2012-08-01,overall,55668.073212,48871.57632099999
2012-09-01,0,1782.839982,3065.036894
2012-09-01,1,300.911834,337.582252
2012-09-01,2,1634.095462,2010.695522
2012-09-01,3,11574.625186,9452.223672
2012-09-01,4,5251.113573,521.735622
2012-09-01,5,3594.080795,4617.936588
2012-09-01,6,5045.070711,6365.074156
2012-09-01,7,24040.441111,22951.848378
2012-09-01,8,6031.434867,3034.021506
2012-09-01,9,687.708349,786.579595
2012-09-01,overall,59942.32187,53142.734184999994
2012-10-01,0,1844.583189,3254.928627
2012-10-01,1,308.533993,329.505339
2012-10-01,2,1617.215121,1994.263052
2012-10-01,3,13301.940923,8100.707678
2012-10-01,4,5804.365128,442.795326
2012-10-01,5,3916.490204,4549.574653
2012-10-01,6,5230.780785,6581.713083
2012-10-01,7,22600.450912,22226.001954
2012-10-01,8,6006.343653,3336.751035
2012-10-01,9,599.011255,870.059345
2012-10-01,overall,61229.715163,51686.300092
2012-11-01,0,1895.356457,3136.884092
2012-11-01,1,370.502221,331.225956
2012-11-01,2,1591.828283,1974.853078
2012-11-01,3,11660.321979,6074.639714
2012-11-01,4,5086.154693,643.027055
2012-11-01,5,3847.467484,4479.184468
2012-11-01,6,5080.344095,6013.394365
2012-11-01,7,22598.884288,22731.366192
2012-11-01,8,5629.729267,3186.398718
2012-11-01,9,556.237068,806.629061
2012-11-01,overall,58316.825835,49377.602698999995
2012-12-01,0,1790.970939,3172.197844
2012-12-01,1,350.267969,348.611156
2012-12-01,2,1620.311945,1966.405627
2012-12-01,3,12837.433548,7277.774671
2012-12-01,4,5110.365132,560.097757
2012-12-01,5,3766.152643,4157.397012
2012-12-01,6,5115.426475,5940.279758
2012-12-01,7,20983.214279,21536.966879
2012-12-01,8,5432.337494,3190.12442
2012-12-01,9,480.953228,872.852553
2012-12-01,overall,57487.433652,49022.707677
2013-01-01,0,1782.513081,3024.862855
2013-01-01,1,308.07826,302.998617
2013-01-01,2,1504.13568,2208.120186
2013-01-01,3,13791.176367,11338.780851
2013-01-01,4,4020.719981,574.935523
2013-01-01,5,4090.196298,4664.072939
2013-01-01,6,5049.140933,6401.068973
2013-01-01,7,20692.466857,21331.506065
2013-01-01,8,5413.883393,2877.518597
2013-01-01,9,427.699118,1000.727958
2013-01-01,overall,57080.009968,53724.592564
2013-02-01,0,1475.043436,2521.610855
2013-02-01,1,248.74777,236.247035
2013-02-01,2,1494.508801,1585.685659
2013-02-01,3,13393.570133,6523.770306
2013-02-01,4,3856.067123,511.789863
2013-02-01,5,4004.6936,3850.392604
2013-02-01,6,4856.097178,6750.572708
2013-02-01,7,18280.933688,19122.63814
2013-02-01,8,4475.098356,2424.169508
2013-02-01,9,408.509257,727.927689
2013-02-01,overall,52493.269342,44254.804367000004
2013-03-01,0,1926.44137,3238.917582
2013-03-01,1,304.624065,286.660592
2013-03-01,2,1727.879438,1793.267162
2013-03-01,3,13276.89149,8275.339146
2013-03-01,4,3911.260371,361.495916
2013-03-01,5,4473.74349,4834.812106
2013-03-01,6,5345.222683,8846.556673
2013-03-01,7,22893.215101,23634.262667
2013-03-01,8,5754.692671,2913.446634
2013-03-01,9,435.425879,926.753886
2013-03-01,overall,60049.396558,55111.512364
2013-04-01,0,1868.161214,3055.51013
2013-04-01,1,296.695655,315.164375
2013-04-01,2,1637.163781,1998.920609
2013-04-01,3,11021.27926,8498.147976
2013-04-01,4,4277.992408,376.758659
2013-04-01,5,4316.994655,5053.14582
2013-04-01,6,5195.23203,8765.275093
2013-04-01,7,21052.550456,22068.904744
2013-04-01,8,5668.693354,3049.13175
2013-04-01,9,501.828557,1590.296381
2013-04-01,overall,55836.59137,54771.255537
2013-05-01,0,1785.445129,3408.218954
2013-05-01,1,307.640006,370.611777
2013-05-01,2,1604.287355,2038.158
2013-05-01,3,10231.870816,7046.844193
2013-05-01,4,3628.156797,403.53931
2013-05-01,5,4336.817962,4976.917565
2013-05-01,6,6108.520143,7459.31883
2013-05-01,7,21783.749542,22361.94865
2013-05-01,8,5508.738768,2934.903092
2013-05-01,9,361.507637,1922.029669
2013-05-01,overall,55656.734155,52922.490040000004
2013-06-01,0,1735.944342,2768.494653
2013-06-01,1,342.806332,326.805667
2013-06-01,2,1391.540285,2160.833449
2013-06-01,3,11762.752871,8319.418971
2013-06-01,4,3794.652248,273.303599
2013-06-01,5,4234.316416,4744.774922
2013-06-01,6,4965.629269,6937.207143
2013-06-01,7,22455.53059,22373.311979
2013-06-01,8,5579.350115,3061.054238
2013-06-01,9,386.317572,1458.013687
2013-06-01,overall,56648.840039999995,52423.218307999996
2013-07-01,0,1909.388514,3474.78684
2013-07-01,1,339.724196,371.437165
2013-07-01,2,1658.063304,2343.570109
2013-07-01,3,12424.001078,8351.662435
2013-07-01,4,3881.865865,443.818453
2013-07-01,5,4304.655378,5552.681224
2013-07-01,6,6006.806684,7341.462461
2013-07-01,7,24100.832703,24813.307299
2013-07-01,8,5649.062201,3420.561348
2013-07-01,9,355.188206,1750.684917
2013-07-01,overall,60629.588129,57863.972251
2013-08-01,0,1768.079556,3288.452427
2013-08-01,1,322.174007,314.144869
2013-08-01,2,1639.929876,1819.919207
2013-08-01,3,14349.789777,10944.788199
2013-08-01,4,4163.095682,201.308101
2013-08-01,5,4448.773198,5183.312919
2013-08-01,6,6477.281258,6445.729319
2013-08-01,7,23604.307489,23743.502454
2013-08-01,8,5634.140196,2915.575432
2013-08-01,9,388.37865,932.038724
2013-08-01,overall,62795.949689,55788.771651
2013-09-01,0,1822.570215,3472.837175
2013-09-01,1,329.747074,399.6565
2013-09-01,2,1744.340854,1768.79481
2013-09-01,3,13826.33937,8162.464592
2013-09-01,4,4196.248586,186.045519
2013-09-01,5,4401.155508,5147.537482
2013-09-01,6,5843.266505,6653.247217
2013-09-01,7,24903.696211,24445.362355
2013-09-01,8,5811.045806,3121.220997
2013-09-01,9,405.086981,1242.086644
2013-09-01,overall,63283.49711,54599.253291
2013-10-01,0,2065.677545,3548.012463
2013-10-01,1,343.690278,390.700869
2013-10-01,2,1918.600489,1828.49638
2013-10-01,3,15613.115008,11347.329033
2013-10-01,4,4625.424989,259.807463
2013-10-01,5,4569.670213,5462.24482
2013-10-01,6,5920.944842,6760.541332
2013-10-01,7,25605.708233,24439.174971
2013-10-01,8,6175.763154,3482.96632
2013-10-01,9,354.995401,1042.409381
2013-10-01,overall,67193.590152,58561.683032
2013-11-01,0,2005.575454,3445.566368
2013-11-01,1,349.730047,355.696789
2013-11-01,2,1576.126703,2161.420402
2013-11-01,3,13193.058776,7247.640073
2013-11-01,4,4257.959495,223.647508
2013-11-01,5,4258.505865,5040.956911
2013-11-01,6,6002.415171,6532.78235
2013-11-01,7,24709.681122,23181.128126
2013-11-01,8,5724.043135,3379.7674
2013-11-01,9,331.487497,954.944348
2013-11-01,overall,62408.583265,52523.550275
2013-12-01,0,1955.700463,3610.089732
2013-12-01,1,390.250608,399.164789
2013-12-01,2,1595.010215,2181.058482
2013-12-01,3,17463.873869,8966.177407
2013-12-01,4,4405.779783,300.695071
2013-12-01,5,4321.882498,4904.721465
2013-12-01,6,5929.909924,6480.083492
2013-12-01,7,23593.196534,24762.929015
2013-12-01,8,5924.142482,3505.552919
2013-12-01,9,336.602288,1039.297255
2013-12-01,overall,65916.34866399999,56149.769627
2014-01-01,0,1924.147905,3861.978956
2014-01-01,1,298.80113,335.604455
2014-01-01,2,1510.50677,2106.699906
2014-01-01,3,15871.15457,11741.844537
2014-01-01,4,4188.495186,310.710183
2014-01-01,5,4307.785428,5103.644989
2014-01-01,6,5802.199991,6625.772055
2014-01-01,7,23677.578274,23129.63607
2014-01-01,8,6105.058183,3211.391081
2014-01-01,9,367.739406,1182.230684
2014-01-01,overall,64053.466843,57609.51291600001
2014-02-01,0,1864.437058,3085.466347
2014-02-01,1,281.063298,308.898066
2014-02-01,2,1493.177457,1496.978751
2014-02-01,3,13925.468205,9086.068169
2014-02-01,4,3971.61997,209.041428
2014-02-01,5,4493.909324,4870.597268
2014-02-01,6,5588.685206,5666.160524
2014-02-01,7,21755.411594,20012.998451
2014-02-01,8,5128.596913,2835.908909
2014-02-01,9,425.244751,905.853205
2014-02-01,overall,58927.613776,48477.971118
2014-03-01,0,2147.872213,3359.734415
2014-03-01,1,340.057518,323.366763
2014-03-01,2,1547.260708,2020.801824
2014-03-01,3,14890.985603,9197.259865
2014-03-01,4,4101.895577,241.292877
2014-03-01,5,4962.183888,5496.105583
2014-03-01,6,5815.950424,6750.618697
2014-03-01,7,24539.389461,23315.623321
2014-03-01,8,6061.296543,3490.295284
2014-03-01,9,485.986766,1233.30877
2014-03-01,overall,64892.878700999994,55428.407398999996
2014-04-01,0,2217.051378,3245.695902
2014-04-01,1,375.575188,417.205344
2014-04-01,2,1621.803369,1962.928227
2014-04-01,3,14995.988555,9694.705739
2014-04-01,4,4153.190597,466.906242
2014-04-01,5,4857.762762,6047.320545
2014-04-01,6,6108.634127,7308.02064
2014-04-01,7,25203.271633,23433.474873
2014-04-01,8,6199.89556,3683.70326
2014-04-01,9,464.395499,1228.380258
2014-04-01,overall,66197.568668,57488.34103
2014-05-01,0,2148.240165,3812.96116
2014-05-01,1,328.717002,366.439239
2014-05-01,2,1522.161035,1894.053222
2014-05-01,3,14307.435441,10324.656673
2014-05-01,4,4341.255959,457.648603
2014-05-01,5,4727.778158,5875.399169
2014-05-01,6,5705.221551,7375.840423
2014-05-01,7,24790.160918,24022.712158
2014-05-01,8,6454.168159,3582.751317
2014-05-01,9,425.318736,1450.344594
2014-05-01,overall,64750.457124,59162.806558
2014-06-01,0,2107.86134,3620.084671
2014-06-01,1,346.514611,299.348754
2014-06-01,2,1307.94941,1768.863801
2014-06-01,3,13333.450408,10301.380704
2014-06-01,4,3997.063648,424.545124
2014-06-01,5,4435.231725,5525.966483
2014-06-01,6,5281.559096,6863.9691
2014-06-01,7,23977.537986,23701.406979
2014-06-01,8,6055.099672,3451.340566
2014-06-01,9,359.974989,1163.446957
2014-06-01,overall,61202.242885,57120.353139
2014-07-01,0,2063.86498,3370.290533
2014-07-01,1,345.786083,329.418578
2014-07-01,2,1241.278184,1993.645848
2014-07-01,3,13242.857036,10616.958115
2014-07-01,4,4292.805914,339.945235
2014-07-01,5,4442.806716,5624.084914
2014-07-01,6,5350.683331,7653.601782
2014-07-01,7,23781.438916,22989.989445
2014-07-01,8,5916.54176,3518.436017
2014-07-01,9,384.609179,1040.15635
2014-07-01,overall,61062.672098999996,57476.526817
2014-08-01,0,2274.56362,3877.515677
2014-08-01,1,336.623219,337.911692
2014-08-01,2,1318.579943,1829.826698
2014-08-01,3,13274.54696,9343.946217
2014-08-01,4,4163.119622,289.703894
2014-08-01,5,5004.694046,5675.597877
2014-08-01,6,5755.062958,7840.833779
2014-08-01,7,25073.602004,26091.617744
2014-08-01,8,6342.207796,3427.450034
2014-08-01,9,347.106289,1305.347309
2014-08-01,overall,63890.106457,60019.750921
2014-09-01,0,2250.05578,3322.208566
2014-09-01,1,329.62236,345.171301
2014-09-01,2,1398.271491,1811.696473
2014-09-01,3,13187.69978,8017.182093
2014-09-01,4,4931.205763,282.867713
2014-09-01,5,4570.001424,5417.956679
2014-09-01,6,5126.072613,8022.541961
2014-09-01,7,26166.909904,23365.235048
2014-09-01,8,6200.700821,3369.953109
2014-09-01,9,342.182944,1238.711371
2014-09-01,overall,64502.72288,55193.524314
2014-10-01,0,2266.552649,3885.595069
2014-10-01,1,377.661895,290.882455
2014-10-01,2,1361.53573,1917.954255
2014-10-01,3,15111.982656,11241.694659
2014-10-01,4,4459.045209,516.465314
2014-10-01,5,4911.728062,5599.51306
2014-10-01,6,5344.430196,7801.954808
2014-10-01,7,24512.599776,27706.409259
2014-10-01,8,6303.646948,3625.355872
2014-10-01,9,337.315676,1317.834055
2014-10-01,overall,64986.498797,63903.658806
2014-11-01,0,2103.281134,3342.400973
2014-11-01,1,369.172041,337.841596
2014-11-01,2,1304.463,1448.381575
2014-11-01,3,12725.540448,6945.013292
2014-11-01,4,3743.102515,390.948829
2014-11-01,5,4726.86079,5384.235381
2014-11-01,6,5789.395303,7323.639698
2014-11-01,7,26217.983989,22826.96157
2014-11-01,8,6340.898754,3516.443696
2014-11-01,9,270.232994,1083.237527
2014-11-01,overall,63590.930968,52599.104137
2014-12-01,0,2278.736181,3858.698029
2014-12-01,1,349.766449,357.237229
2014-12-01,2,1537.336972,1739.75071
2014-12-01,3,13756.987101,8365.756823
2014-12-01,4,4147.798324,591.055381
2014-12-01,5,5133.818954,5372.099974
2014-12-01,6,6151.12333,8185.914695
2014-12-01,7,27039.474108,24951.513207
2014-12-01,8,6608.836435,4061.00148
2014-12-01,9,355.846344,974.162624
2014-12-01,overall,67359.724198,58457.190152
2015-01-01,0,2135.105038,3775.777748
2015-01-01,1,397.276218,355.399766
2015-01-01,2,1511.537612,1952.102777
2015-01-01,3,12371.920831,5503.082027
2015-01-01,4,3372.559306,583.030967
2015-01-01,5,4643.858298,5329.661564
2015-01-01,6,5734.581834,8609.461055
2015-01-01,7,25508.533529,24072.46639
2015-01-01,8,6878.414631,3595.473247
2015-01-01,9,417.613338,864.829603
2015-01-01,overall,62971.400635,54641.285144
2015-02-01,0,1821.181716,3255.047678
2015-02-01,1,276.076382,385.036581
2015-02-01,2,1152.710844,1554.076967
2015-02-01,3,10336.504023,7420.150708
2015-02-01,4,2894.974975,511.774767
2015-02-01,5,4201.618737,4937.575058
2015-02-01,6,4544.357076,6202.944948
2015-02-01,7,21426.010829,20519.369385
2015-02-01,8,5500.74223,2877.526241
2015-02-01,9,319.602922,980.469545
2015-02-01,overall,52473.779733999996,48643.971878000004
2015-03-01,0,2210.867191,3562.183291
2015-03-01,1,392.184126,361.692681
2015-03-01,2,1823.185801,2081.300606
2015-03-01,3,10979.54571,7717.05746
2015-03-01,4,3571.410433,785.017024
2015-03-01,5,5313.387652,6177.612115
2015-03-01,6,5974.542136,7564.578673
2015-03-01,7,28056.836586,25195.133013
2015-03-01,8,6908.376301,3686.28688
2015-03-01,9,280.497069,1476.226198
2015-03-01,overall,65510.833005,58607.087941
2015-04-01,0,2130.335665,3570.287439
2015-04-01,1,371.875123,374.389259
2015-04-01,2,1550.660636,1573.065892
2015-04-01,3,8788.151293,5948.597572
2015-04-01,4,3351.252396,399.428976
2015-04-01,5,4987.163211,5548.2089
2015-04-01,6,6840.174078,7672.763473
2015-04-01,7,24988.052641,23505.263745
2015-04-01,8,6746.273655,3901.31527
2015-04-01,9,292.824731,1214.399851
2015-04-01,overall,60046.763429,53707.720377
2015-05-01,0,2086.501793,3586.721496
2015-05-01,1,344.675987,311.63559
2015-05-01,2,1588.497916,1605.502313
2015-05-01,3,9809.745233,7001.78446
2015-05-01,4,4092.63579,527.465373
2015-05-01,5,4656.944693,5741.547254
2015-05-01,6,6058.823607,6984.495292
